ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
2000000601,Consumer Behavior,Timothy Hinton,1998,"Gordon, Jones and Malone",http://images.amazon.com/images/P/2000000601.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000601.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000601.01.LZZZZZZZ.jpg
2000000602,Discrete Mathematics Essentials,Jordan Massey,2015,"Gonzalez, Jones and Henderson",http://images.amazon.com/images/P/2000000602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000602.01.LZZZZZZZ.jpg
2000000603,Clean Code Practices,Travis Crawford,2011,Green and Sons,http://images.amazon.com/images/P/2000000603.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000603.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000603.01.LZZZZZZZ.jpg
2000000604,Procedural Modeling,Scott Hull,1992,Mack-Becker,http://images.amazon.com/images/P/2000000604.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000604.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000604.01.LZZZZZZZ.jpg
2000000605,Linear Algebra for ML,Sydney Francis,2013,"Thomas, Simmons and Hansen",http://images.amazon.com/images/P/2000000605.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000605.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000605.01.LZZZZZZZ.jpg
2000000606,Digital Media Processing,Collin Jackson,2000,Cannon and Sons,http://images.amazon.com/images/P/2000000606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000606.01.LZZZZZZZ.jpg
2000000607,Calculus with Applications,Alicia Larson,1997,Sandoval LLC,http://images.amazon.com/images/P/2000000607.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000607.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000607.01.LZZZZZZZ.jpg
2000000608,Game Theory for Business,Laurie Gray,2002,Stone PLC,http://images.amazon.com/images/P/2000000608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000608.01.LZZZZZZZ.jpg
2000000609,Clean Code Practices,Sheila Salas,2022,Peterson-Herrera,http://images.amazon.com/images/P/2000000609.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000609.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000609.01.LZZZZZZZ.jpg
2000000610,Leadership Strategies,Dustin Hayes,2003,Gardner and Sons,http://images.amazon.com/images/P/2000000610.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000610.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000610.01.LZZZZZZZ.jpg
2000000611,Reinforcement Learning Explained,Seth Bennett,1991,Abbott-Fox,http://images.amazon.com/images/P/2000000611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000611.01.LZZZZZZZ.jpg
2000000612,Digital Media Processing,Jennifer Lawrence,2001,"Williams, Oneill and Mcmahon",http://images.amazon.com/images/P/2000000612.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000612.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000612.01.LZZZZZZZ.jpg
2000000613,Interactive Media,Benjamin Thornton,1994,Taylor Group,http://images.amazon.com/images/P/2000000613.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000613.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000613.01.LZZZZZZZ.jpg
2000000614,DevOps in Action,Reginald Olson,2010,Austin PLC,http://images.amazon.com/images/P/2000000614.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000614.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000614.01.LZZZZZZZ.jpg
2000000615,Design Patterns Demystified,James Ibarra,1996,"Sullivan, Sanchez and Gonzalez",http://images.amazon.com/images/P/2000000615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000615.01.LZZZZZZZ.jpg
2000000616,Internet of Things Security,Melanie Taylor,2016,Marquez-Bruce,http://images.amazon.com/images/P/2000000616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000616.01.LZZZZZZZ.jpg
2000000617,Blender Mastery,Michael Williams,1994,"Bennett, Ramirez and Mack",http://images.amazon.com/images/P/2000000617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000617.01.LZZZZZZZ.jpg
2000000618,Microeconomics Simplified,Tanya Christensen,2017,"Bernard, Ross and Osborn",http://images.amazon.com/images/P/2000000618.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000618.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000618.01.LZZZZZZZ.jpg
2000000619,Calculus with Applications,Jesus Berger,2009,Smith-Walker,http://images.amazon.com/images/P/2000000619.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000619.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000619.01.LZZZZZZZ.jpg
2000000620,Design Patterns Demystified,Ronnie Rush,1990,"Duran, Patel and Roberts",http://images.amazon.com/images/P/2000000620.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000620.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000620.01.LZZZZZZZ.jpg
2000000621,Statistics in Data Science,Tina Becker,1996,"Khan, Chang and Chapman",http://images.amazon.com/images/P/2000000621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000621.01.LZZZZZZZ.jpg
2000000622,Network Protocols Deep Dive,Maria Buckley,2013,"Cole, Fox and Parker",http://images.amazon.com/images/P/2000000622.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000622.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000622.01.LZZZZZZZ.jpg
2000000623,Procedural Modeling,Allison Griffith,2018,Kelly Ltd,http://images.amazon.com/images/P/2000000623.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000623.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000623.01.LZZZZZZZ.jpg
2000000624,Cybersecurity Principles,Billy Hoover,2008,Davila-Horton,http://images.amazon.com/images/P/2000000624.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000624.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000624.01.LZZZZZZZ.jpg
2000000625,Leadership Strategies,Alan Dunn,2021,Bennett-Johnson,http://images.amazon.com/images/P/2000000625.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000625.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000625.01.LZZZZZZZ.jpg
2000000626,3D Design Fundamentals,Travis Smith,2003,Smith and Sons,http://images.amazon.com/images/P/2000000626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000626.01.LZZZZZZZ.jpg
2000000627,Project Management Essentials,Joseph Brooks,1994,Garcia Group,http://images.amazon.com/images/P/2000000627.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000627.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000627.01.LZZZZZZZ.jpg
2000000628,AI Ethics and Society,John Short,2002,Brown-Roberts,http://images.amazon.com/images/P/2000000628.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000628.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000628.01.LZZZZZZZ.jpg
2000000629,Consumer Behavior,Dr. Wayne Rhodes,2000,Harper-Scott,http://images.amazon.com/images/P/2000000629.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000629.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000629.01.LZZZZZZZ.jpg
2000000630,Global Economic Trends,Ronald Velez,1990,Rush LLC,http://images.amazon.com/images/P/2000000630.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000630.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000630.01.LZZZZZZZ.jpg
2000000631,Project Management Essentials,Dana Oneill,1999,"Stevens, Riley and Barker",http://images.amazon.com/images/P/2000000631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000631.01.LZZZZZZZ.jpg
2000000632,Project Management Essentials,Bobby Washington,1990,Miller PLC,http://images.amazon.com/images/P/2000000632.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000632.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000632.01.LZZZZZZZ.jpg
2000000633,Interactive Media,Melissa Coffey,2001,"Snow, Jackson and Ford",http://images.amazon.com/images/P/2000000633.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000633.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000633.01.LZZZZZZZ.jpg
2000000634,Advanced Networking Techniques,Anthony Manning,2002,"Garcia, Munoz and Scott",http://images.amazon.com/images/P/2000000634.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000634.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000634.01.LZZZZZZZ.jpg
2000000635,Brand Management,Michael Jones,2017,"Lyons, Ellison and Barnes",http://images.amazon.com/images/P/2000000635.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000635.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000635.01.LZZZZZZZ.jpg
2000000636,Linear Algebra for ML,Haley Diaz,1999,"Rodriguez, Haynes and Sandoval",http://images.amazon.com/images/P/2000000636.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000636.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000636.01.LZZZZZZZ.jpg
2000000637,Clean Code Practices,Cynthia Huynh,2016,Kelley-Gill,http://images.amazon.com/images/P/2000000637.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000637.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000637.01.LZZZZZZZ.jpg
2000000638,Introduction to Multimedia,Angela Johnson,1999,Mccormick-Duran,http://images.amazon.com/images/P/2000000638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000638.01.LZZZZZZZ.jpg
2000000639,Project Management Essentials,William Erickson,2005,Cross-Dixon,http://images.amazon.com/images/P/2000000639.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000639.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000639.01.LZZZZZZZ.jpg
2000000640,Clean Code Practices,Jake Franklin,2010,"Johnson, Butler and Williams",http://images.amazon.com/images/P/2000000640.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000640.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000640.01.LZZZZZZZ.jpg
2000000641,Econometrics in Practice,Justin Haley,2005,Beck-Williams,http://images.amazon.com/images/P/2000000641.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000641.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000641.01.LZZZZZZZ.jpg
2000000642,Audio-Visual Systems,Shane Wagner,1999,"Clarke, Taylor and Lamb",http://images.amazon.com/images/P/2000000642.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000642.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000642.01.LZZZZZZZ.jpg
2000000643,Cybersecurity Principles,Christine Vaughn,1994,Moody PLC,http://images.amazon.com/images/P/2000000643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000643.01.LZZZZZZZ.jpg
2000000644,3D Design Fundamentals,Jordan Johnson,1999,Carrillo LLC,http://images.amazon.com/images/P/2000000644.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000644.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000644.01.LZZZZZZZ.jpg
2000000645,Discrete Mathematics Essentials,Monica Harrison,2017,"Wiggins, Singh and Carney",http://images.amazon.com/images/P/2000000645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000645.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000645.01.LZZZZZZZ.jpg
2000000646,Leadership Strategies,Judy Fischer,1992,Cervantes-Deleon,http://images.amazon.com/images/P/2000000646.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000646.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000646.01.LZZZZZZZ.jpg
2000000647,Econometrics in Practice,Jessica Johnson,2012,Klein and Sons,http://images.amazon.com/images/P/2000000647.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000647.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000647.01.LZZZZZZZ.jpg
2000000648,Brand Management,Michele Williams,1994,Steele-Martinez,http://images.amazon.com/images/P/2000000648.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000648.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000648.01.LZZZZZZZ.jpg
2000000649,Deep Learning Foundations,Jordan Cooley,2008,"Williams, Collins and Goodwin",http://images.amazon.com/images/P/2000000649.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000649.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000649.01.LZZZZZZZ.jpg
2000000650,Cybersecurity Principles,Cory Martin,2002,Ruiz Ltd,http://images.amazon.com/images/P/2000000650.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000650.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000650.01.LZZZZZZZ.jpg
2000000651,Marketing Analytics,Alex Hanna,2004,Ruiz-Hays,http://images.amazon.com/images/P/2000000651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000651.01.LZZZZZZZ.jpg
2000000652,Blender Mastery,Dana Mitchell,1994,"Miller, Gibbs and Jones",http://images.amazon.com/images/P/2000000652.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000652.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000652.01.LZZZZZZZ.jpg
2000000653,Global Economic Trends,Michael Adams,2023,Lang-Hayes,http://images.amazon.com/images/P/2000000653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000653.01.LZZZZZZZ.jpg
2000000654,DevOps in Action,John Conway,2006,"Williams, Williams and Orr",http://images.amazon.com/images/P/2000000654.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000654.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000654.01.LZZZZZZZ.jpg
2000000655,Global Economic Trends,Gregory Davis,2000,"Garcia, Patterson and Harris",http://images.amazon.com/images/P/2000000655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000655.01.LZZZZZZZ.jpg
2000000656,Statistics in Data Science,Fernando Peterson,1998,Mccormick Ltd,http://images.amazon.com/images/P/2000000656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000656.01.LZZZZZZZ.jpg
2000000657,Clean Code Practices,Angela Brown,2010,Stewart-Mcconnell,http://images.amazon.com/images/P/2000000657.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000657.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000657.01.LZZZZZZZ.jpg
2000000658,Neural Networks in Practice,Jeffrey Campbell,2014,"Hall, Williams and Simpson",http://images.amazon.com/images/P/2000000658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000658.01.LZZZZZZZ.jpg
2000000659,Interactive Media,Anthony Williams,1990,"Guzman, Griffin and Donaldson",http://images.amazon.com/images/P/2000000659.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000659.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000659.01.LZZZZZZZ.jpg
2000000660,Calculus with Applications,Joy Johnson,2013,Brooks and Sons,http://images.amazon.com/images/P/2000000660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000660.01.LZZZZZZZ.jpg
2000000661,Introduction to Multimedia,Charles Allen,2005,Hughes-Harris,http://images.amazon.com/images/P/2000000661.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000661.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000661.01.LZZZZZZZ.jpg
2000000662,Internet of Things Security,Jason Flowers,2004,"Meyers, Clark and Smith",http://images.amazon.com/images/P/2000000662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000662.01.LZZZZZZZ.jpg
2000000663,Consumer Behavior,Mark Martinez,2017,Anderson-Dixon,http://images.amazon.com/images/P/2000000663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000663.01.LZZZZZZZ.jpg
2000000664,Calculus with Applications,Ryan Warren,1992,"Peterson, Gonzalez and Acosta",http://images.amazon.com/images/P/2000000664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000664.01.LZZZZZZZ.jpg
2000000665,Project Management Essentials,John Carter,2013,Ball-Brown,http://images.amazon.com/images/P/2000000665.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000665.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000665.01.LZZZZZZZ.jpg
2000000666,Statistics in Data Science,Ricky Vazquez,2012,Robinson Group,http://images.amazon.com/images/P/2000000666.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000666.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000666.01.LZZZZZZZ.jpg
2000000667,Global Economic Trends,Matthew Ibarra,2001,Burke and Sons,http://images.amazon.com/images/P/2000000667.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000667.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000667.01.LZZZZZZZ.jpg
2000000668,Deep Learning Foundations,Anna Vasquez,1999,"Anderson, Blake and Sandoval",http://images.amazon.com/images/P/2000000668.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000668.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000668.01.LZZZZZZZ.jpg
2000000669,Brand Management,Valerie Moore,2013,"Davis, Hawkins and Lee",http://images.amazon.com/images/P/2000000669.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000669.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000669.01.LZZZZZZZ.jpg
2000000670,Brand Management,Derek Martinez,2002,Steele Group,http://images.amazon.com/images/P/2000000670.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000670.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000670.01.LZZZZZZZ.jpg
2000000671,Consumer Behavior,Brenda Gill,2021,Ortiz Ltd,http://images.amazon.com/images/P/2000000671.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000671.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000671.01.LZZZZZZZ.jpg
2000000672,Calculus with Applications,Misty Arias,2022,Alexander Group,http://images.amazon.com/images/P/2000000672.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000672.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000672.01.LZZZZZZZ.jpg
2000000673,Brand Management,Elizabeth Ross,1990,Stein PLC,http://images.amazon.com/images/P/2000000673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000673.01.LZZZZZZZ.jpg
2000000674,Marketing Analytics,James Blanchard,2018,Wallace-Alvarez,http://images.amazon.com/images/P/2000000674.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000674.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000674.01.LZZZZZZZ.jpg
2000000675,Procedural Modeling,Deborah Pearson,1991,Welch Ltd,http://images.amazon.com/images/P/2000000675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000675.01.LZZZZZZZ.jpg
2000000676,Econometrics in Practice,Patrick Oliver,2014,Blevins Inc,http://images.amazon.com/images/P/2000000676.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000676.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000676.01.LZZZZZZZ.jpg
2000000677,Game Asset Creation,Ethan Rhodes,1992,"Carpenter, Newman and Johnson",http://images.amazon.com/images/P/2000000677.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000677.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000677.01.LZZZZZZZ.jpg
2000000678,Cybersecurity Principles,Roger Dominguez,1997,Alexander-Gordon,http://images.amazon.com/images/P/2000000678.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000000678.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000000678.01.LZZZZZZZ.jpg
